route_id,stop_id,stop_name,stop_sequence,stop_lat,stop_lon,travel_time_to_next_stop,distance_to_next_stop
11W-202,8100-08cef0ad,Ponsonby Road,7,-36.8601,174.75238,0.7826139088729017,0.3187225221306438
11W-202,8102-7250bcd8,Burns Street,8,-36.86156,174.75055,0.6678657074340527,0.29829371700122703
11W-202,8104-8bfd88ba,Sussex Street,9,-36.86347,174.74818,0.5245803357314149,0.2083192943179334
11W-202,8106-95c39e43,King Street,10,-36.86478,174.74647,0.5695443645083933,0.2726268513669142
11W-202,8108-01016126,Bond Street,11,-36.8656,174.74403,0.8052757793764989,0.32312592809549395
11W-202,8112-dbbd55df,St Joseph's Church,12,-36.86698,174.73994,0.4750599520383693,0.20512756845107433
11W-202,8114-f4e4a02c,Great North Road/Grey Lynn Shops,13,-36.8657,174.73754,0.722062350119904,0.2766835329164391
11W-202,8118-170afaad,Great North Road/Grey Lynn School,14,-36.86405,174.73511,0.7845323741007194,0.3685600686692987
11W-202,8120-1485cc06,Bullock Track,15,-36.86631,174.73101,0.9941247002398081,0.4852929114992805
11W-202,8122-89235838,Western Springs Park & MOTAT,16,-36.86823,174.72445,1.0365707434052758,0.4557945250249953
11W-202,8124-c7d84961,Auckland Zoo,17,-36.86803,174.71954,1.9059952038369306,0.5476800030503052
11W-202,8126-d353d90c,Pasadena Shops,18,-36.86862,174.71565,0.6845323741007194,0.19287674054066362
11W-202,8128-bec6b4a3,Walmer Road,19,-36.86922,174.71336,2.987769784172662,1.1812266110245022
11W-202,8130-197d3cff,Great North Road/Pt Chevalier Shops,20,-36.87023,174.71124,13.073621103117507,5.475004544648759
11W-202,5061-8fccf5dd,Stop D Te Atatu Bus Interchange,21,-36.85829,174.65249,2.553117505995204,1.0413327100700307
11W-202,5935-65f6f8d2,Stop F Lincoln Bus Interchange,22,-36.85013,174.63172,0.8298561151079137,0.2705926646033449
11W-202,5613-d8443403,RNZ Radio Masts,23,-36.85063,174.62929,1.409832134292566,0.49983790146863577
11W-202,5615-881dbbf0,Huruhuru Road,24,-36.84487,174.62555,1.3321342925659472,0.479136434268892
11W-202,5618-0fb24f71,Chorley Avenue,25,-36.84697,174.62058,0.7193045563549161,0.267103265727301
11W-202,5620-f26cdceb,Keegan Drive,26,-36.8466,174.6184,0.7982014388489209,0.30535720215084755
11W-202,5622-746eab16,Dovey Place,27,-36.84572,174.61475,1.1826139088729015,0.41305925208945027
11W-202,5601-8a075afb,Waimumu Road,28,-36.84422,174.6108,0.7900479616306955,0.2439586103802137
11W-202,5599-369f5d78,Talmar Place,29,-36.84295,174.61012,0.6177458033573141,0.20198589245802856
11W-202,5597-3164b496,Gallony Avenue,30,-36.84076,174.61001,0.7083932853717027,0.2636328508898354
11W-202,5595-496ef321,7 Reynella Drive,31,-36.8377,174.61119,0.9312949640287769,0.33408282018943547
11W-202,5625-9b8591ee,Faram Place,32,-36.8367,174.61064,1.0142685851318944,0.3472098600269889
11W-202,1669-4bf968cf,Yule Place,33,-36.83297,174.61068,0.7952038369304556,0.256617854496646
11W-202,5567-b38a5324,Beauchamp Drive,34,-36.83057,174.60926,0.5101918465227818,0.19687421985456724
11W-202,5565-373697bc,Royal Road/Don Buck Road roundabout,35,-36.83098,174.607,0.8764988009592326,0.29057165069636126
11W-202,5574-cbef2d00,Royal Road roundabout,36,-36.83067,174.60605,0.9200239808153478,0.3488570377751314
11W-202,5902-ca8fa3d1,St Paul's School,37,-36.82721,174.60771,0.8545563549160672,0.28591649924995194
11W-202,1548-470f42e7,Massey Leisure Centre,38,-36.82469,174.60757,1.040767386091127,0.34381397234338296
11W-202,1599-7b11ac3b,Stop B Westgate,39,-36.82247,174.61089,1.16294964028777,0.45646813160929306
11W-202,5991-fe74ede0,Tawhia Drive/Rotu Drive,40,-36.81856,174.60801,0.9250599520383693,0.34882889020280855
11W-202,5941-0575e04d,NorthWest Shopping Centre,41,-36.81628,174.6106,,
120-203,5841-86978172,Stop A Henderson Station,1,-36.88061,174.63113,1.0376865671641793,0.4430856481710113
120-203,5854-3f793442,Unitec Waitakere,2,-36.87855,174.63248,1.199004975124378,0.5606454473811769
120-203,5434-3a357892,22 Swanson Road,3,-36.8742,174.62577,0.7735074626865672,0.372169142497964
120-203,5424-99adf776,Swanson Road/Sturges Road Station,4,-36.87224,174.62222,0.5746268656716418,0.26125831507028635
120-203,5422-0d2e06e7,Waitemata Rugby Club,5,-36.87068,174.6197,0.6534825870646765,0.31079953951033207
120-203,5420-fdf8b3d2,114 Swanson Road,6,-36.86937,174.61776,0.6001243781094527,0.2800830394405651
120-203,5418-61a21b6e,Swanson Road/Waitakere College,7,-36.86707,174.61614,1.0444029850746268,0.5299721727037989
120-203,5416-385ea277,Mihini Road,8,-36.86413,174.61481,1.248134328358209,0.4902431910360997
120-203,5414-de4f3735,Universal Drive roundabout,9,-36.86129,174.61242,1.1048507462686568,0.583080515529287
120-203,5556-37fd0e81,Sabot Place,10,-36.85972,174.61063,1.335820895522388,0.6547489885093055
120-203,5558-f8ff7b04,Helena Street,11,-36.85411,174.61174,0.9279850746268656,0.45371145914711963
120-203,5560-96bbd4d0,Zita Maria Drive,12,-36.8497,174.6096,1.2016169154228855,0.544702297751691
120-203,5562-d040c439,Chamberlain Road,13,-36.84789,174.60842,0.6472636815920398,0.3282082782122635
120-203,5564-c64bcc24,Donovan Avenue,14,-36.8454,174.60794,0.7208955223880597,0.3348807822780736
120-203,5566-e05b4bec,Malmo Place,15,-36.84296,174.60516,0.8818407960199005,0.43225576111102215
120-203,5568-9ccc3967,Massey High School,16,-36.84079,174.60036,0.7958955223880597,0.37271921175579814
120-203,5570-557b2264,Massey Birdwood Settlers,17,-36.83714,174.60102,0.6404228855721392,0.3245039198333641
120-203,5572-4b3014c2,Massey West Shops,18,-36.83372,174.60367,3.033955223880597,1.2132221725342434
120-203,5574-cbef2d00,Royal Road roundabout,19,-36.83067,174.60605,0.7289800995024875,0.35109719302193465
120-203,5902-ca8fa3d1,St Paul's School,20,-36.82721,174.60771,0.9754975124378109,0.5211301633753244
120-203,1548-470f42e7,Massey Leisure Centre,21,-36.82469,174.60757,1.0068407960199004,0.43902393295035913
120-203,1599-7b11ac3b,Stop B Westgate,22,-36.82247,174.61089,2.0052631578947366,0.8617943148965759
120-203,5824-82714ffb,Oreil Avenue,23,-36.81793,174.61748,1.1917293233082706,0.6334347648620886
120-203,5826-045eedbb,Hobsonville Road/Fitzherbert Avenue,24,-36.81711,174.6198,0.8671679197994987,0.40128422452332135
120-203,5828-f9af8555,Cyril Crescent,25,-36.81625,174.62349,0.8907268170426065,0.4114302245774036
120-203,1544-d9e94559,Luckens Rd,26,-36.81467,174.62832,0.9810776942355889,0.42758166092524375
120-203,5830-a82a157d,Westpark Drive,27,-36.81217,174.63268,0.7497493734335839,0.3355582246298395
120-203,5832-1df2e67e,Marina View Drive,28,-36.80857,174.63471,1.3017543859649123,0.5584294934426441
120-203,5834-4fe851c5,Hobsonville School,29,-36.80518,174.63743,1.7946721311475409,0.6365212937212231
120-203,5836-007b8106,New World Hobsonville,30,-36.79914,174.64573,4.337053571428571,0.3932925345686283
120-203,5838-c883b04c,Hobsonville War Memorial Park,31,-36.79732,174.64964,1.633033033033033,0.6856336211958157
120-203,1644-c6a1f7e3,Hobsonville Point Secondary,32,-36.79519,174.6557,0.8986238532110092,0.3254108222149029
120-203,1646-e497525d,Squadron Drive/Buckley Avenue,33,-36.793,174.65597,2.9938679245283017,1.1901482816626443
120-203,3163-fd5792e5,Pounamu Avenue,34,-36.78024,174.67327,0.8655660377358491,0.3390737327555978
120-203,3601-c10ce74b,Marae Road,35,-36.77821,174.67103,1.1169811320754717,0.4012635880757102
120-203,3756-a66d2b85,Greenhithe Shops,36,-36.77518,174.67086,1.197798742138365,0.44719740987107637
120-203,3603-d9d04e45,Greenhithe School,37,-36.77322,174.67513,0.6110062893081761,0.22975707863417358
120-203,4280-daab0a26,Wainoni Park,38,-36.77263,174.6776,0.5671383647798742,0.23783893168795364
120-203,3758-1972b568,Greenhithe Pony Club,39,-36.77207,174.68065,1.4058176100628932,0.5630449382932476
120-203,3760-7a05dfd6,Mackay Drive,40,-36.77121,174.68725,0.7742138364779874,0.35224278476359133
120-203,4304-18b842f3,Blacks Road,41,-36.77046,174.6932,0.9418238993710691,0.422144622467065
120-203,3752-7edce46b,Kereru Grove,42,-36.76916,174.7001,1.211320754716981,0.5142800055909229
120-203,3750-ce8258ec,Emily Lane,43,-36.76353,174.70498,0.9893081761006288,0.37413492615534355
120-203,3705-14eed173,Upper Harbour Drive,44,-36.76043,174.70809,0.8718553459119497,0.3285239861732571
120-203,3699-d565dcce,Westminster Christian School,45,-36.76142,174.71015,1.4075471698113207,0.6129616726498682
120-203,4334-3a764410,Sunset Road/Glenfield Road,46,-36.7649,174.71931,0.7251572327044026,0.2814806476765164
120-203,3826-ba110925,Tenbless Court,47,-36.76319,174.72146,0.6525157232704403,0.26448258352668935
120-203,3828-ff3cd79c,Trias Road,48,-36.76005,174.72326,0.809748427672956,0.3168364483023509
120-203,3830-1431ef34,114 Sunset Road,49,-36.7575,174.72374,0.8339622641509434,0.33392109167326856
120-203,3275-af3d8d2f,Sunset Road/Meadowood Drive,50,-36.75593,174.72619,1.829874213836478,0.6232384166836992
120-203,4223-96047d1d,Stop D Constellation,51,-36.75181,174.72829,1.0351851851851852,0.3469026900963014
120-203,3219-bb8cdfc6,Stop A Sunnynook,52,-36.76148,174.738,3.1333333333333333,1.602285660357534
120-203,3360-2172b89d,Stop A Smales Farm,53,-36.78452,174.75108,3.416666666666667,1.1854941787129363
120-203,4083-23ef4d32,Stop C Akoranga,54,-36.79689,174.76093,1.5333333333333334,0.3270261610425061
120-203,5860-54b01d1a,Stop B Henderson Station,55,-36.88147,174.63131,,
122-202,4572-e3dc4051,Robert Might Road,1,-36.76169,174.53659,1.4000000000000001,0.5084039194662814
122-202,4583-c5701260,Maple Lane,2,-36.76543,174.53855,0.8166666666666665,0.347055252289988
122-202,4587-af1f3c7a,Huapai Domain,3,-36.76849,174.5389,0.6000000000000001,0.27110269931289666
122-202,4531-6224ab10,Tapu Road/Main Road,4,-36.7709,174.53879,0.7833333333333333,0.3359965405365385
122-202,4870-fbeac743,St Patricks Catholic Church,5,-36.77156,174.53958,1.325,0.6152934783861723
122-202,4868-13f2822f,Huapai Shops,6,-36.77234,174.54584,1.2333333333333334,0.6093632117789645
122-202,4866-d912254d,Kumeu Village (west end),7,-36.77613,174.55595,0.6583333333333333,0.3476881840221624
122-202,4864-d0125440,Kumeu Village (east end),8,-36.77698,174.55858,2.533333333333333,1.2413496953873187
122-202,4537-b4d60dd1,Taupaki Road roundabout,9,-36.78733,174.57748,0.95,0.4899303752399686
122-202,4885-76630f3b,Coatesville-Riverhead Highway,10,-36.78796,174.58294,2.8916666666666666,1.5296243987477767
122-202,5717-dbe98e73,Kennedys Road,11,-36.79489,174.59498,2.95,1.406095257873339
122-202,5715-74115771,Fred Taylor Park,12,-36.79924,174.59635,1.3333333333333333,0.7142759041876726
122-202,5713-2c89e21c,Hailes Road,13,-36.80325,174.59698,1.2249999999999999,0.5405007433651817
122-202,5711-d7533443,109 Fred Taylor Drive,14,-36.80709,174.59756,0.625,0.23614121926538384
122-202,5746-1b8a3e0b,Kawakawa Place,15,-36.80876,174.59823,0.9583333333333333,0.47673333095512777
122-202,5710-95a1cd20,Maki Street,16,-36.80835,174.60579,1.6583333333333334,0.5861200655725269
122-202,5733-675895cc,Westgate Lifestyle Shopping Centre,17,-36.81375,174.60895,0.41666666666666674,0.22662731243961545
122-202,5971-6016804b,Te Hauauru Park,18,-36.81575,174.60944,0.8,0.3492303599684297
122-202,5990-ad2ea439,Tawhia Drive/Kohuhu Lane,19,-36.81876,174.60832,0.9,0.46886260975732436
122-202,1592-5cb98cf9,Stop C Westgate,20,-36.82239,174.611,,
123-202,4558-220a072e,Brian Borich Park,1,-36.77539,174.54232,2.216666666666667,0.5283102799874477
123-202,4870-fbeac743,St Patricks Catholic Church,2,-36.77156,174.53958,1.2416666666666667,0.4583557031286482
123-202,4868-13f2822f,Huapai Shops,3,-36.77234,174.54584,1.1833333333333333,0.6341267716628117
123-202,4866-d912254d,Kumeu Village (west end),4,-36.77613,174.55595,0.8166666666666665,0.4114551467579302
123-202,4864-d0125440,Kumeu Village (east end),5,-36.77698,174.55858,2.75,1.3526674434945385
123-202,4537-b4d60dd1,Taupaki Road roundabout,6,-36.78733,174.57748,0.7666666666666667,0.3578809337543494
123-202,4885-76630f3b,Coatesville-Riverhead Highway,7,-36.78796,174.58294,1.6500000000000001,0.8815553178027337
123-202,5717-dbe98e73,Kennedys Road,8,-36.79489,174.59498,1.0,0.4712558206969659
123-202,5715-74115771,Fred Taylor Park,9,-36.79924,174.59635,0.9083333333333333,0.4690121604240123
123-202,5713-2c89e21c,Hailes Road,10,-36.80325,174.59698,2.0583333333333336,1.0845123455512684
123-202,5711-d7533443,109 Fred Taylor Drive,11,-36.80709,174.59756,2.658333333333333,1.2541940882943037
123-202,5746-1b8a3e0b,Kawakawa Place,12,-36.80876,174.59823,1.5416666666666665,0.8268673202213452
123-202,5710-95a1cd20,Maki Street,13,-36.80835,174.60579,1.575,0.6915601020422134
123-202,5733-675895cc,Westgate Lifestyle Shopping Centre,14,-36.81375,174.60895,0.6833333333333333,0.36208006074700083
123-202,5971-6016804b,Te Hauauru Park,15,-36.81575,174.60944,1.2833333333333334,0.40480707161527646
123-202,5990-ad2ea439,Tawhia Drive/Kohuhu Lane,16,-36.81876,174.60832,0.8583333333333333,0.4200030983724901
123-202,1592-5cb98cf9,Stop C Westgate,17,-36.82239,174.611,0.6166666666666667,0.2322899158161836
123-202,4558-220a072e,Brian Borich Park,18,-36.77539,174.54232,,
125-202,4574-0829fe8c,Helensville School,1,-36.67829,174.45257,0.965846994535519,0.4585184506825232
125-202,4576-d0282c32,Cabeleigh Drive,2,-36.68018,174.45624,0.7275956284153006,0.33998801744437773
125-202,4904-7469f6bd,Kaipara College,3,-36.68042,174.45995,0.9967213114754099,0.30723215327975123
125-202,4936-b158a2da,Kaipara College,4,-36.67763,174.46117,1.103551912568306,0.5406163491985705
125-202,4533-7691ea5e,Cabeleigh Drive,5,-36.674,174.45747,0.9472677595628415,0.4590850649022391
125-202,4585-079e7b3a,Miro Street,6,-36.67275,174.45418,0.8904371584699453,0.3675789835047809
125-202,4923-31817098,Kaipara Medical Centre,7,-36.6759,174.45083,0.7355191256830601,0.3731672837430971
125-202,4921-41f28566,Rimu Street,8,-36.67877,174.44998,1.1491803278688526,0.45117996021611656
125-202,4925-b393b0f9,Mill Road Shops,9,-36.67803,174.44495,2.849453551912568,1.404864463244353
125-202,4931-4f0637e1,Parakai shops,10,-36.66212,174.43451,1.5653005464480874,0.7953447314751677
125-202,4933-ff3b528c,Parakai Springs,11,-36.66085,174.4332,2.17103825136612,1.0353170187640908
125-202,4503-b76bbc29,Parakai Church,12,-36.65948,174.43164,1.0289617486338798,0.4611449649273779
125-202,4935-214e19f6,Springs Road,13,-36.65861,174.43075,0.5281420765027323,0.5723007710347203
125-202,4908-cf64c00e,Parakai Springs,14,-36.66063,174.43306,0.7915300546448087,0.874776979470851
125-202,4906-673acca6,Fordyce Road,15,-36.66273,174.43536,2.3434426229508194,2.228092520606444
125-202,4894-4829a2a1,Rimmer Road,16,-36.68554,174.43222,4.266666666666667,4.115349216413295
125-202,4890-36476c85,Woodhill School,17,-36.74322,174.43856,1.6188524590163935,1.4893021010391116
125-202,4886-558a013c,Mcpike Road,18,-36.75655,174.45273,2.6724043715846992,2.701853816428829
125-202,4876-fa946764,Waimauku - Muriwai Road,19,-36.76921,174.49167,1.0191256830601092,1.0742422284515902
125-202,4524-9a19a3c9,Waimauku Park and Ride,20,-36.76672,174.49657,2.8379781420765027,2.891468206674188
125-202,4872-a2ccd2d4,Trigg Road,21,-36.77104,174.53552,2.67103825136612,2.7856364448479325
125-202,4870-fbeac743,St Patricks Catholic Church,22,-36.77156,174.53958,1.342349726775956,1.3373082856750695
125-202,4868-13f2822f,Huapai Shops,23,-36.77234,174.54584,1.1852459016393442,0.6751587072258868
125-202,4866-d912254d,Kumeu Village (west end),24,-36.77613,174.55595,0.3669398907103825,0.23438673096372414
125-202,4864-d0125440,Kumeu Village (east end),25,-36.77698,174.55858,2.657103825136612,1.2860262083338785
125-202,4537-b4d60dd1,Taupaki Road roundabout,26,-36.78733,174.57748,0.8297814207650274,0.4178918400412744
125-202,4885-76630f3b,Coatesville-Riverhead Highway,27,-36.78796,174.58294,1.769945355191257,0.9231457983905705
125-202,5717-dbe98e73,Kennedys Road,28,-36.79489,174.59498,2.3961748633879782,1.047394919331913
125-202,5715-74115771,Fred Taylor Park,29,-36.79924,174.59635,1.1120218579234973,0.44839869422221423
125-202,5713-2c89e21c,Hailes Road,30,-36.80325,174.59698,0.7467213114754099,0.35772771573805995
125-202,5711-d7533443,109 Fred Taylor Drive,31,-36.80709,174.59756,0.726775956284153,0.27133151230516767
125-202,5746-1b8a3e0b,Kawakawa Place,32,-36.80876,174.59823,1.0581967213114754,0.5397676622467763
125-202,5710-95a1cd20,Maki Street,33,-36.80835,174.60579,1.3631147540983608,0.5315469223325966
125-202,5733-675895cc,Westgate Lifestyle Shopping Centre,34,-36.81375,174.60895,0.7199453551912569,0.34258322130405644
125-202,5971-6016804b,Te Hauauru Park,35,-36.81575,174.60944,0.8049180327868852,0.33956829339261574
125-202,5990-ad2ea439,Tawhia Drive/Kohuhu Lane,36,-36.81876,174.60832,1.0139344262295082,0.4655229699454866
125-202,1592-5cb98cf9,Stop C Westgate,37,-36.82239,174.611,,
126-206,1555-7b0bb1cd,Stop A Westgate,1,-36.82305,174.611,0.9543209876543209,0.5039742910512273
126-206,5991-fe74ede0,Tawhia Drive/Rotu Drive,2,-36.81856,174.60801,0.7219135802469135,0.3465606638815738
126-206,5972-8dc8bffb,Te Hauauru Park,3,-36.81555,174.60925,0.654320987654321,0.3585635126021707
126-206,5728-f938ef4d,Westgate Lifestyle Shopping Centre,4,-36.81315,174.60855,0.9370370370370371,0.5429891392817104
126-206,5708-2da0180d,Maki Street,5,-36.80851,174.60582,0.8867283950617284,0.5257462050602464
126-206,5729-fef5f50a,Kawakawa Place,6,-36.80888,174.59835,0.5373456790123458,0.27658247247946416
126-206,5738-d813046b,156 Fred Taylor Drive,7,-36.807,174.59743,1.0635802469135802,0.6569560761902005
126-206,5740-09e5c5e4,Hailes Road,8,-36.80305,174.5968,0.7820987654320988,0.5033000589270976
126-206,5742-fa6639a8,Fred Taylor Park,9,-36.79909,174.59619,0.9484567901234568,0.5720887192103571
126-206,5744-8574f8ac,Kennedys Road,10,-36.79487,174.59466,3.6351851851851853,1.9866390845419053
126-206,4950-fbf99db0,Grove Way,11,-36.76546,174.58731,0.5910493827160495,0.36433697760555434
126-206,4953-a241e73a,Riverhead Road,12,-36.76222,174.58765,0.7444444444444445,0.4726113796235898
126-206,4955-ca79ef83,Edward Street,13,-36.75942,174.5904,3.144135802469136,1.8056624442205773
126-206,4958-e681c5d1,Elliot Street,14,-36.75465,174.59446,5.8298742138364785,2.941663446706332
126-206,4882-c258c94f,Lewis Lane,15,-36.73311,174.624,5.328616352201259,2.8276908987839104
126-206,4960-91ad889b,Glenmore Road,16,-36.71702,174.6381,3.2654088050314463,1.5447697283883401
126-206,4852-e19cb4f2,Coatesville Riverhead Highway,17,-36.71141,174.66977,0.8723270440251573,0.42321653841235046
126-206,3573-215cce06,Albany Heights Road,18,-36.71423,174.67428,0.940251572327044,0.44062591706877957
126-206,3602-0aad9bdd,Hobson Road,19,-36.71752,174.67738,1.6965408805031448,0.7978325355070269
126-206,3561-4d5ff7ed,The Avenue,20,-36.722,174.69147,4.833333333333334,1.9848492362290489
126-206,3578-83369bce,Albany Village,21,-36.72538,174.69602,1.390880503144654,0.5978896222126238
126-206,4246-25687c4d,North Harbour Stadium,22,-36.72925,174.70234,1.0418238993710691,0.4760446427947197
126-206,3589-0ccc7653,Albany Mega Centre,23,-36.7309,174.70763,0.8462264150943396,0.389882951463987
126-206,3588-6006c6e9,Northridge Plaza,24,-36.72948,174.71107,0.7430817610062893,0.2882217847913665
126-206,4315-eb4f0338,Civic Crescent,25,-36.7262,174.7127,1.310377358490566,0.5819734100751442
126-206,4259-6945389a,Westfield Albany,26,-36.72723,174.70749,1.2591194968553459,0.5104064807195628
126-206,3744-2d944a90,Munroe Lane,27,-36.7242,174.70795,1.0132075471698112,0.32443033097311613
126-206,4227-0e16a7e9,Stop C Albany Bus Station,28,-36.72212,174.71207,0.9541666666666667,0.3492303599684297
126-206,5990-ad2ea439,Tawhia Drive/Kohuhu Lane,29,-36.81876,174.60832,1.0779761904761904,0.46886260975732436
126-206,1592-5cb98cf9,Stop C Westgate,30,-36.82239,174.611,,
128-202,4982-1f78709d,Stop B Hibiscus Coast,1,-36.62406,174.66652,6.392857142857143,5.281993798329134
128-202,4972-4e7b37ca,Waitoki Road,2,-36.63516,174.55242,2.895238095238095,2.4708674926849423
128-202,4971-8ae7644c,Kaipara Coast Highway,3,-36.62483,174.50305,0.9583333333333334,0.7031241661235975
128-202,4969-5af08459,Kaukapakapa School,4,-36.61741,174.49534,1.2833333333333332,0.7417028701426712
128-202,4968-eb3f0553,All Saints Kaukapakapa Church,5,-36.62685,174.50073,5.705952380952381,3.600859646567226
128-202,4975-aadd600b,Stewart Street,6,-36.67188,174.45116,0.5595238095238095,0.3863220083945752
128-202,4923-31817098,Kaipara Medical Centre,7,-36.6759,174.45083,0.5273809523809524,0.30229741992443737
128-202,4574-0829fe8c,Helensville School,8,-36.67829,174.45257,5.1,3.55071641824516
128-202,4576-d0282c32,Cabeleigh Drive,9,-36.68018,174.45624,1.0845238095238094,0.7387083339374382
128-202,4904-7469f6bd,Kaipara College,10,-36.68042,174.45995,1.8607142857142858,0.7114283236715148
128-202,4936-b158a2da,Kaipara College,11,-36.67763,174.46117,4.173809523809523,2.521117394865849
128-202,4533-7691ea5e,Cabeleigh Drive,12,-36.674,174.45747,8.689285714285713,5.289042624971093
128-202,4585-079e7b3a,Miro Street,13,-36.67275,174.45418,1.538095238095238,0.46037435856890335
128-202,4923-31817098,Kaipara Medical Centre,14,-36.6759,174.45083,,
13-206,5841-86978172,Stop A Henderson Station,1,-36.88061,174.63113,0.6782051282051282,0.258625734418044
13-206,5854-3f793442,Unitec Waitakere,2,-36.87855,174.63248,2.4464102564102563,0.6750583655219579
13-206,5851-4bd0d724,Great North Road/McLeod Road,3,-36.88131,174.63924,0.8446153846153845,0.330612519305374
13-206,5853-5a5be7e8,Dellwood Avenue,4,-36.88316,174.64215,1.2705128205128204,0.33827286601819306
13-206,5112-84f3e14c,Te Atatu Road/Glendene shops,5,-36.88509,174.64509,0.6448717948717949,0.25057268191635146
13-206,5110-09b13fd2,Elcoat Avenue,6,-36.88289,174.6457,0.6933333333333332,0.2770617656075076
13-206,5108-3e1ef226,Kokiri Street,7,-36.88042,174.64611,0.6181196581196581,0.2485640199216292
13-206,5106-c6ee2e8f,Divich Avenue,8,-36.87821,174.64653,0.7245299145299146,0.29838579222327277
13-206,5104-7941d5b4,Te Atatu Road/McLeod Road,9,-36.87553,174.64636,0.4906837606837607,0.17243653962006134
13-206,5102-1e0667aa,Roberts Road,10,-36.8741,174.64561,0.9374358974358974,0.3674212409199978
13-206,5100-851326dc,Tiroroa Avenue,11,-36.87082,174.64611,0.7076923076923077,0.38489891733697623
13-206,5098-da4add64,236 Te Atatu Road,12,-36.86746,174.64715,1.1371794871794871,0.32593474437589354
13-206,5094-0ef58b1a,Te Atatu South shops,13,-36.86454,174.64747,1.2423076923076923,0.5033714366897353
13-206,5092-4a28d8f4,Royal View Road,14,-36.86062,174.6503,0.7948717948717948,0.30445412010302947
13-206,5062-c66a0177,Stop F Te Atatu Bus Interchange,15,-36.85837,174.65225,0.7472649572649572,0.39104087220307215
13-206,5090-bccb1d09,Stop B Te Atatu Bus Interchange,16,-36.85494,174.65128,0.6595726495726496,0.3089637787613914
13-206,5070-a31e4de2,Toru Street,17,-36.85238,174.64993,0.6130769230769231,0.30046647669411797
13-206,5077-d60e356e,Te Atatu Baptist Church,18,-36.84969,174.65025,0.7493162393162394,0.3487151640634819
13-206,5088-048364d0,Cellarmans Street,19,-36.84668,174.65135,0.6200854700854701,0.33188737511007865
13-206,5086-309d7883,Yeovil Road,20,-36.8437,174.65156,0.3996581196581197,0.2002774327987765
13-206,5056-9f079f51,Te Atatu Peninsula Library,21,-36.8419,174.65164,0.2815384615384615,0.08445027636972471
13-206,5074-b965c22e,Te Atatu Union Church,22,-36.84127,174.65111,0.6288034188034187,0.23908413993881522
13-206,1698-7dd33a25,Ramlea Park,23,-36.84178,174.6485,0.5826495726495727,0.2168661974677046
13-206,5076-4da3f43a,Neil Avenue,24,-36.84155,174.64608,1.285811965811966,0.5070073004620285
13-206,5078-df33cce6,Taikata shops,25,-36.83947,174.64101,0.8520512820512821,0.3024972601924264
13-206,5079-7bcd6af9,Matipo School,26,-36.83691,174.64216,0.8765811965811966,0.3419805619022345
13-206,5081-805fe011,Renata Crescent,27,-36.83421,174.644,0.9433333333333332,0.34478544895467295
13-206,5080-e4bdbb55,Abbotleigh Avenue,28,-36.83162,174.64613,1.5066666666666668,0.6000957502451144
13-206,5082-20295578,Bayside Avenue,29,-36.83147,174.65287,1.0149572649572651,0.3187173672181208
13-206,5084-37fd5589,Hamurana Place,30,-36.83232,174.65629,0.9002564102564103,0.3560418457287901
13-206,1622-0084c583,Hospice West Auckland,31,-36.83552,174.65643,1.1234188034188033,0.444061195119195
13-206,1610-05dd49d0,Harbour View Road,32,-36.83951,174.65664,0.7322222222222222,0.22606279485033562
13-206,1671-f9a0efcd,Jack Pringle Park,33,-36.84058,174.65448,0.8435042735042736,0.27410830444492135
13-206,5091-43b1477e,Te Atatu Peninsula Library,34,-36.84185,174.65184,0.816068376068376,0.3139343915920456
13-206,5093-e8aa4610,Yeovil Road,35,-36.84467,174.65167,0.8001709401709401,0.30398441616788796
13-206,5095-2122dcbe,Cellarmans Street,36,-36.8474,174.65149,0.9423076923076923,0.3206570567052092
13-206,5072-2a5827f7,Gloria Avenue,37,-36.85004,174.65004,0.7363247863247864,0.25463638201564454
13-206,5913-8dc7cac1,Toru Street,38,-36.85233,174.65004,1.137948717948718,0.40578858840194304
13-206,5099-6b417220,Stop C Te Atatu Bus Interchange,39,-36.8557,174.65179,1.365213675213675,0.3746484062223918
13-206,5063-16430bda,Stop E Te Atatu Bus Interchange,40,-36.85905,174.65224,0.505982905982906,0.2598688873084342
13-206,5097-d0601a4f,Royal View Road,41,-36.86079,174.65029,1.9470940170940172,0.4043925512037729
13-206,5101-f583548c,251 Te Atatu Road,42,-36.86395,174.64804,2.024957264957265,0.3940695135791019
13-206,5103-30a52d6f,197 Te Atatu Road,43,-36.86744,174.64727,1.0476068376068377,0.42826669368446657
13-206,5105-afddb8e7,Tiroroa Avenue,44,-36.87118,174.64612,1.5288034188034187,0.44729027180311287
